feature_set,feature,source_feature_count,threshold_abs_r,component_id,component_size,component_features,pd_iqr,pd_mad,selection_rule,rank
pd_corr_reduced_all_095,tqwt_medianValue_dec_1,752.0,0.95,262.0,1.0,tqwt_medianValue_dec_1,1.2071666666666667e-06,6.241666666666667e-07,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_2,752.0,0.95,263.0,1.0,tqwt_medianValue_dec_2,1.0564833333333335e-06,5.549033333333334e-07,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_3,752.0,0.95,264.0,1.0,tqwt_medianValue_dec_3,3.2466666666666664e-07,1.5799999999999996e-07,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_4,752.0,0.95,265.0,1.0,tqwt_medianValue_dec_4,1.8542000000000002e-06,9.765399999999997e-07,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_5,752.0,0.95,266.0,1.0,tqwt_medianValue_dec_5,1.0168583333333334e-06,4.618333333333334e-07,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_6,752.0,0.95,267.0,1.0,tqwt_medianValue_dec_6,4.157333333333333e-06,1.9888333333330297e-06,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_7,752.0,0.95,268.0,1.0,tqwt_medianValue_dec_7,5.717666666666666e-06,2.8796333333333333e-06,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_8,752.0,0.95,269.0,1.0,tqwt_medianValue_dec_8,1.555833333333333e-06,8.733333333333434e-07,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_9,752.0,0.95,270.0,1.0,tqwt_medianValue_dec_9,1.7782416666666664e-05,8.958333333333332e-06,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_10,752.0,0.95,271.0,1.0,tqwt_medianValue_dec_10,2.4109999999999998e-05,1.055666666666667e-05,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_11,752.0,0.95,272.0,1.0,tqwt_medianValue_dec_11,2.7292500000000003e-05,1.4486666666666668e-05,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_12,752.0,0.95,273.0,1.0,tqwt_medianValue_dec_12,4.341666666666667e-06,2.0795000000000006e-06,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_13,752.0,0.95,274.0,1.0,tqwt_medianValue_dec_13,1.5849166666666664e-05,6.839999999999999e-06,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_14,752.0,0.95,275.0,1.0,tqwt_medianValue_dec_14,0.000263419166666575,0.0001267766666666,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_15,752.0,0.95,276.0,1.0,tqwt_medianValue_dec_15,0.00045592749999995004,0.0002229083333333,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_16,752.0,0.95,277.0,1.0,tqwt_medianValue_dec_16,8.08025e-05,3.9015e-05,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_17,752.0,0.95,278.0,1.0,tqwt_medianValue_dec_17,0.00014171250000000356,7.374333333333332e-05,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_18,752.0,0.95,279.0,1.0,tqwt_medianValue_dec_18,0.00026487249999995,0.00013379999999995002,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_19,752.0,0.95,280.0,1.0,tqwt_medianValue_dec_19,0.000825427499999925,0.00042196166666665,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_20,752.0,0.95,281.0,1.0,tqwt_medianValue_dec_20,0.000236898333333275,0.00012823833333325,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_21,752.0,0.95,282.0,1.0,tqwt_medianValue_dec_21,8.993833333333334e-05,4.732500000000002e-05,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_22,752.0,0.95,283.0,1.0,tqwt_medianValue_dec_22,0.00017017166666659166,6.965166666666537e-05,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_23,752.0,0.95,284.0,1.0,tqwt_medianValue_dec_23,0.00024075333333327498,0.00012515999999999997,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_24,752.0,0.95,285.0,1.0,tqwt_medianValue_dec_24,0.00024913666666659997,0.00015276499999994998,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_25,752.0,0.95,286.0,1.0,tqwt_medianValue_dec_25,0.0005882200000000028,0.00015671999999995002,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_26,752.0,0.95,287.0,1.0,tqwt_medianValue_dec_26,0.000293449166666575,5.8063333333333364e-05,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_27,752.0,0.95,288.0,1.0,tqwt_medianValue_dec_27,0.0012517508333332499,0.0006151333333332833,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_28,752.0,0.95,289.0,1.0,tqwt_medianValue_dec_28,0.000430986666666575,0.00020285999999998332,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_29,752.0,0.95,290.0,1.0,tqwt_medianValue_dec_29,0.0003025074999999,0.0001548216666666,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_30,752.0,0.95,291.0,1.0,tqwt_medianValue_dec_30,5.327500000000002e-05,2.91916666666667e-05,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_31,752.0,0.95,292.0,1.0,tqwt_medianValue_dec_31,0.000353981666666525,0.00017585999999995,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_32,752.0,0.95,293.0,1.0,tqwt_medianValue_dec_32,0.00029153833333325004,0.00015131166666665,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_33,752.0,0.95,294.0,1.0,tqwt_medianValue_dec_33,0.0002799458333332667,0.00013895999999995,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_34,752.0,0.95,295.0,1.0,tqwt_medianValue_dec_34,0.000165635833333325,7.736833333333334e-05,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_35,752.0,0.95,296.0,1.0,tqwt_medianValue_dec_35,0.00015017,7.647166666666666e-05,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_medianValue_dec_36,752.0,0.95,297.0,2.0,tqwt_meanValue_dec_36;tqwt_medianValue_dec_36,0.014123161666666651,0.0026087883333332502,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_1,752.0,0.95,298.0,1.0,tqwt_meanValue_dec_1,3.1600000000000006e-21,1.6043333333333337e-21,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_2,752.0,0.95,299.0,1.0,tqwt_meanValue_dec_2,2.725416666666667e-21,1.431166666666667e-21,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_3,752.0,0.95,300.0,1.0,tqwt_meanValue_dec_3,2.4008333333333337e-21,1.2050000000000007e-21,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_4,752.0,0.95,301.0,1.0,tqwt_meanValue_dec_4,3.924750000000001e-21,2.001166666666667e-21,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_5,752.0,0.95,302.0,1.0,tqwt_meanValue_dec_5,2.4132333333333337e-21,1.0633333333333335e-21,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_6,752.0,0.95,303.0,1.0,tqwt_meanValue_dec_6,6.1959999999999994e-21,3.1260000000000007e-21,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_7,752.0,0.95,304.0,1.0,tqwt_meanValue_dec_7,9.265833333333334e-21,4.855e-21,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_8,752.0,0.95,305.0,1.0,tqwt_meanValue_dec_8,8.745833333333333e-21,4.146666666666667e-21,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_9,752.0,0.95,306.0,1.0,tqwt_meanValue_dec_9,1.4174108333333336e-20,7.182166666666667e-21,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_10,752.0,0.95,307.0,1.0,tqwt_meanValue_dec_10,1.5569166666666666e-20,7.796666666666668e-21,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_11,752.0,0.95,308.0,1.0,tqwt_meanValue_dec_11,2.3890250000000004e-20,1.1783333333333333e-20,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_12,752.0,0.95,309.0,1.0,tqwt_meanValue_dec_12,4.009933333333333e-20,1.9121666666666668e-20,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_13,752.0,0.95,310.0,1.0,tqwt_meanValue_dec_13,6.783591666666667e-20,3.152033333333333e-20,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_14,752.0,0.95,311.0,1.0,tqwt_meanValue_dec_14,1.2911583333333335e-19,7.476666666666665e-20,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_15,752.0,0.95,312.0,1.0,tqwt_meanValue_dec_15,1.994166666666667e-19,9.766666666666667e-20,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_16,752.0,0.95,313.0,1.0,tqwt_meanValue_dec_16,1.1178375000000002e-19,5.2258333333333327e-20,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_17,752.0,0.95,314.0,1.0,tqwt_meanValue_dec_17,1.4846666666666667e-19,7.406666666666668e-20,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_18,752.0,0.95,315.0,1.0,tqwt_meanValue_dec_18,4.584166666666667e-19,2.323333333333333e-19,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_19,752.0,0.95,316.0,1.0,tqwt_meanValue_dec_19,6.010083333333333e-19,2.9871666666666675e-19,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_20,752.0,0.95,317.0,1.0,tqwt_meanValue_dec_20,1.7949166666666666e-19,9.183333333333333e-20,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_21,752.0,0.95,318.0,1.0,tqwt_meanValue_dec_21,4.43725e-19,2.2334999999999995e-19,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_22,752.0,0.95,319.0,1.0,tqwt_meanValue_dec_22,5.6475e-19,2.87e-19,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_23,752.0,0.95,320.0,1.0,tqwt_meanValue_dec_23,6.864916666666666e-19,3.2735000000000003e-19,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_24,752.0,0.95,321.0,1.0,tqwt_meanValue_dec_24,3.1137500000000006e-19,1.6586e-19,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_25,752.0,0.95,322.0,1.0,tqwt_meanValue_dec_25,3.4441666666666663e-19,1.534e-19,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_26,752.0,0.95,323.0,1.0,tqwt_meanValue_dec_26,5.0249166666666665e-19,2.3709999999999997e-19,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_27,752.0,0.95,324.0,1.0,tqwt_meanValue_dec_27,3.6185e-19,1.9160666666666668e-19,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_28,752.0,0.95,325.0,1.0,tqwt_meanValue_dec_28,2.6928333333333333e-19,1.19305e-19,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_29,752.0,0.95,326.0,1.0,tqwt_meanValue_dec_29,1.1429166666666671e-19,5.842e-20,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_30,752.0,0.95,327.0,1.0,tqwt_meanValue_dec_30,1.1281666666666666e-19,5.878333333333333e-20,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_31,752.0,0.95,328.0,1.0,tqwt_meanValue_dec_31,1.283925e-19,6.578333333333333e-20,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_32,752.0,0.95,329.0,1.0,tqwt_meanValue_dec_32,2.0185e-19,1.0183333333333334e-19,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_33,752.0,0.95,330.0,1.0,tqwt_meanValue_dec_33,1.212375e-19,5.981666666666666e-20,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_34,752.0,0.95,331.0,1.0,tqwt_meanValue_dec_34,7.632083333333334e-20,3.9011666666666673e-20,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_meanValue_dec_35,752.0,0.95,332.0,1.0,tqwt_meanValue_dec_35,9.53375e-20,4.7233333333333335e-20,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_stdValue_dec_3,752.0,0.95,333.0,2.0,tqwt_stdValue_dec_2;tqwt_stdValue_dec_3,0.002573091666666625,0.001016795,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_stdValue_dec_4,752.0,0.95,334.0,1.0,tqwt_stdValue_dec_4,0.0034485275000000004,0.0014780166666666999,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_stdValue_dec_5,752.0,0.95,335.0,1.0,tqwt_stdValue_dec_5,0.004371725833333325,0.0016772783333332997,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_stdValue_dec_11,752.0,0.95,336.0,1.0,tqwt_stdValue_dec_11,0.01043966666666665,0.0042576666666666995,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_maxValue_dec_17,752.0,0.95,337.0,3.0,tqwt_maxValue_dec_17;tqwt_minValue_dec_17;tqwt_stdValue_dec_17,0.5401783333333334,0.2785850000000001,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_minValue_dec_18,752.0,0.95,338.0,3.0,tqwt_maxValue_dec_18;tqwt_minValue_dec_18;tqwt_stdValue_dec_18,0.565215,0.2859416666666667,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_minValue_dec_19,752.0,0.95,339.0,3.0,tqwt_maxValue_dec_19;tqwt_minValue_dec_19;tqwt_stdValue_dec_19,0.4807224999999999,0.2373716666666666,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_maxValue_dec_20,752.0,0.95,340.0,3.0,tqwt_maxValue_dec_20;tqwt_minValue_dec_20;tqwt_stdValue_dec_20,0.35542250000000003,0.18321500000000002,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_stdValue_dec_21,752.0,0.95,341.0,1.0,tqwt_stdValue_dec_21,0.14958966666666665,0.0692325,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_stdValue_dec_22,752.0,0.95,342.0,1.0,tqwt_stdValue_dec_22,0.13397933333333334,0.06793583333333335,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_minValue_dec_23,752.0,0.95,343.0,3.0,tqwt_maxValue_dec_23;tqwt_minValue_dec_23;tqwt_stdValue_dec_23,0.3365958333333333,0.1690266666666667,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
pd_corr_reduced_all_095,tqwt_minValue_dec_24,752.0,0.95,344.0,3.0,tqwt_maxValue_dec_24;tqwt_minValue_dec_24;tqwt_stdValue_dec_24,0.4416091666666668,0.20150000000000007,"PD-only correlation components; retain largest PD IQR, tie-break by MAD then feature name",
