feature,category,mean_pd,mean_healthy,median_pd,median_healthy,mannwhitney_u,p_mannwhitney,welch_t,p_welch,cohens_d,abs_cohens_d,cliffs_delta,abs_cliffs_delta,q_mannwhitney,q_welch,subject_level_std,subject_level_unique_count,subject_level_missing_count,is_constant,is_near_constant,q_mannwhitney_scientific,q_welch_scientific
tqwt_TKEO_std_dec_19,TQWT,0.0740596259574468,0.08680423802083333,0.04631916666666666,0.05526233333333333,5199.0,0.10498992363762848,-1.0125889533143977,0.3133584133810251,-0.14137413517768457,0.14137413517768457,-0.13580452127659576,0.13580452127659576,0.16178775117929634,0.45291002111833867,0.08996087995660593,252,0,False,False,1.618e-01,4.529e-01
det_TKEO_std_5_coef,Other,1443.4044321099288,1058.4252220833332,40.55468333333333,29.8618,6813.0,0.1137820341609231,0.5806538447553636,0.562525232677396,0.07837683296593241,0.07837683296593241,0.13248005319148937,0.13248005319148937,0.17462059120206974,0.706208639354594,4895.239093894113,252,0,False,False,1.746e-01,7.062e-01
tqwt_TKEO_mean_dec_32,TQWT,0.0037208038297872337,0.02930300072916666,0.0004683683333333333,0.00045927,5219.0,0.1137820341609231,-1.3305578880261741,0.18812167316111014,-0.3301183110685704,0.3301183110685704,-0.13248005319148937,0.13248005319148937,0.17462059120206974,0.30228097909648466,0.07798499906459037,252,0,False,False,1.746e-01,3.023e-01
det_TKEO_mean_5_coef,Other,606.555482393617,514.7767839062501,21.70681666666667,16.0758,6812.0,0.11423641709471846,0.2969597081609446,0.767068427869377,0.043224902455241326,0.043224902455241326,0.13231382978723405,0.13231382978723405,0.1749608669149252,0.8520464664073435,2115.2177307129255,252,0,False,False,1.750e-01,8.520e-01
det_LT_TKEO_mean_8_coef,Wavelet,0.24941323693262413,0.26636472796875,0.004716763333333333,0.00249471,6811.0,0.11469222716689263,-0.12041578776730227,0.9044002146974336,-0.01858969934956201,0.01858969934956201,0.13214760638297873,0.13214760638297873,0.17530194071037247,0.9430836194005948,0.908279690819786,252,0,False,False,1.753e-01,9.431e-01
det_LT_entropy_log_10_coef,Wavelet,-119.07461852836879,-125.50361979166667,-123.82286666666667,-133.3346,6806.0,0.11699277829908497,1.4510460316965013,0.14956771623870624,0.20698614575148835,0.20698614575148835,0.13131648936170212,0.13131648936170212,0.17845551578278276,0.250855118705893,31.062865741518877,252,0,False,False,1.785e-01,2.509e-01
det_LT_entropy_log_9_coef,Wavelet,-139.98531338652484,-145.09479166666668,-145.18135,-154.52056666666667,6805.0,0.11745720737762685,1.1931918292460777,0.23534127292818116,0.17097425252346718,0.17097425252346718,0.1311502659574468,0.1311502659574468,0.1788012549554158,0.3604412163788029,29.848637668950882,252,0,False,False,1.788e-01,3.604e-01
tqwt_entropy_log_dec_29,TQWT,-6836.491926241135,-7246.527622395834,-7267.50405,-7516.192816666667,6804.0,0.11792308229204285,1.519386408218627,0.1316582609489333,0.22411481240604597,0.22411481240604597,0.1309840425531915,0.1309840425531915,0.1791477937042752,0.22501593689454052,1831.023542001729,252,0,False,False,1.791e-01,2.250e-01
det_entropy_shannon_3_coef,Wavelet,-63668.61006215602,-142603.09091536456,-197.15581666666668,-79.54785,5229.0,0.11839040570121379,0.6798006244761868,0.49901430120153334,0.15659914133250658,0.15659914133250658,-0.13081781914893617,0.13081781914893617,0.1794951312244209,0.6425663604512895,503224.4829311353,252,0,False,False,1.795e-01,6.426e-01
det_entropy_shannon_5_coef,Wavelet,-137782.76781957445,-108929.87156302083,-2171.112616666667,-1251.37385,5230.0,0.11885918026084946,-0.39281722547943526,0.6952142212514735,-0.0565185841679383,0.0565185841679383,-0.13065159574468085,0.13065159574468085,0.17984326671259315,0.7955219007281524,508628.05207926064,252,0,False,False,1.798e-01,7.955e-01
det_LT_TKEO_std_8_coef,Wavelet,0.541353612003546,0.5335713177083333,0.010218048333333334,0.0054470000000000005,6798.0,0.12074884300494065,0.027380935236493997,0.9782075803837437,0.004035043716155599,0.004035043716155599,0.1299867021276596,0.1299867021276596,0.18233560228858509,0.9873987925484231,1.9210108373890828,252,0,False,False,1.823e-01,9.874e-01
tqwt_energy_dec_20,TQWT,0.05103069902482269,0.04112305833333334,0.037484,0.0364865,6792.0,0.12362725064946599,1.865907228071827,0.06411435295110389,0.23660995350020003,0.23660995350020003,0.12898936170212766,0.12898936170212766,0.18593538497679685,0.12458396232359206,0.041929183848730546,251,0,False,False,1.859e-01,1.246e-01
tqwt_energy_dec_34,TQWT,0.00012184089627659575,0.001227567578125,1.5963333333333334e-05,2.9338333333333333e-05,5240.0,0.12362725064946599,-1.723401533699712,0.08968106993006192,-0.4225365769253723,0.4225365769253723,-0.12898936170212766,0.12898936170212766,0.18593538497679685,0.1628989482787598,0.0026505378671741087,251,0,False,False,1.859e-01,1.629e-01
tqwt_maxValue_dec_28,TQWT,0.30004759007092197,0.19101516614583333,0.1548905,0.103409,6790.0,0.12459862688184405,2.3165832209065838,0.02159445797249663,0.2609866870137852,0.2609866870137852,0.12865691489361702,0.12865691489361702,0.18702229024979386,0.04821263875966058,0.4188067134113114,252,0,False,False,1.870e-01,4.821e-02
det_TKEO_std_4_coef,Other,1060.840532996454,1273.8470015104167,26.59316666666667,14.847066666666667,6784.0,0.12754827650192524,-0.27993439805116693,0.7803032862847177,-0.0545678319479854,0.0545678319479854,0.1276595744680851,0.1276595744680851,0.19106833452081232,0.8640471739679793,3889.1015203744714,252,0,False,False,1.911e-01,8.640e-01
tqwt_entropy_log_dec_21,TQWT,-16576.185731914895,-15087.6682546875,-16017.004883333331,-14440.408833333335,5255.0,0.13105786623937424,-2.268366491325769,0.024602975000741992,-0.2702163563039994,0.2702163563039994,-0.12649601063829788,0.12649601063829788,0.19554665756351078,0.053940050147399346,5524.83422738555,252,0,False,False,1.955e-01,5.394e-02
tqwt_entropy_log_dec_25,TQWT,-6176.268334042554,-7529.466140104167,-5668.032283333334,-6577.279350000001,6777.0,0.13105786623937424,1.9161022828635965,0.058687891579576004,0.3268115995972834,0.3268115995972834,0.12649601063829788,0.12649601063829788,0.19554665756351078,0.11614024859958198,4165.99171331461,252,0,False,False,1.955e-01,1.161e-01
tqwt_medianValue_dec_8,TQWT,-1.169554787234031e-06,5.864796875000257e-07,1.1071666666666665e-20,7.233333333333333e-19,5264.0,0.13567953458238977,-0.5882100610367087,0.5582720568638403,-0.1227307856439053,0.1227307856439053,-0.125,0.125,0.20204160397219229,0.7030433652335194,1.427161239380174e-05,250,0,False,False,2.020e-01,7.030e-01
std_MFCC_1st_coef,MFCC,0.5957378014184397,0.5064419270833334,0.5266550000000001,0.50432,6765.0,0.13724787352207102,2.979212394207947,0.003213780605176614,0.3150530551452439,0.3150530551452439,0.12450132978723404,0.12450132978723404,0.20357091971349303,0.009154405360200051,0.2849674886573293,251,0,False,False,2.036e-01,9.154e-03
det_entropy_shannon_2_coef,Wavelet,-60355.93962922163,-125239.53331151043,-5.088666666666667,3.474333333333333,5267.0,0.1372479472004534,0.619458349971395,0.537699095913454,0.13716456015665432,0.13716456015665432,-0.12450132978723404,0.12450132978723404,0.20357091971349303,0.681871366149945,471999.53331105824,252,0,False,False,2.036e-01,6.819e-01
tqwt_TKEO_std_dec_28,TQWT,0.05566506630319149,0.018549641354166667,0.0029443983333333336,0.0015081316666666668,6759.0,0.14042637759241355,1.9496072672416846,0.05237622396288751,0.19528891473427235,0.19528891473427235,0.12350398936170212,0.12350398936170212,0.2078752676171161,0.10534850296019238,0.18998638704886708,252,0,False,False,2.079e-01,1.053e-01
tqwt_entropy_shannon_dec_32,TQWT,3.2096820010638307,0.10572662499999996,0.7501216666666666,0.7670533333333333,5278.0,0.14311806272958358,0.5057566716310806,0.6147771311840912,0.12385202555178289,0.12385202555178289,-0.12267287234042554,0.12267287234042554,0.21144358187160484,0.7396998442406986,24.998693205945607,252,0,False,False,2.114e-01,7.397e-01
tqwt_entropy_shannon_dec_22,TQWT,204.68277611702123,230.07618489583334,173.93696666666668,208.69491666666664,5279.0,0.14366111950107527,-1.2071645530429067,0.22979748384588541,-0.16779234683335037,0.16779234683335037,-0.1225066489361702,0.1225066489361702,0.21182972914668355,0.3541141554346431,151.1412697480952,252,0,False,False,2.118e-01,3.541e-01
tqwt_skewnessValue_dec_29,TQWT,0.025071406843971633,-0.26529986572916664,0.010608833333333349,-0.015039299999999992,6751.0,0.14475197236409615,1.9476365084238172,0.054293029253593875,0.29889864869230404,0.29889864869230404,0.12217420212765957,0.12217420212765957,0.2130062383132264,0.10843433772333583,0.9758279927786497,252,0,False,False,2.130e-01,1.084e-01
tqwt_medianValue_dec_1,TQWT,2.7404414893608504e-08,2.4198317708333336e-07,-2.705e-08,5.6666666666666605e-08,5281.5,0.14502552395794138,-1.1085596606585684,0.2696431828042363,-0.14562235897295323,0.14562235897295323,-0.12209109042553191,0.12209109042553191,0.2130062383132264,0.39994412912975486,1.4706389855037521e-06,250,0,False,False,2.130e-01,3.999e-01
det_TKEO_mean_6_coef,Other,816.4879291312056,921.1142665625,25.430983333333334,17.442100000000003,6749.0,0.14584916054457187,-0.20459064692116855,0.83831042184851,-0.0313077204309846,0.0313077204309846,0.12184175531914894,0.12184175531914894,0.2137983795897038,0.9031653828511168,3328.893913633011,252,0,False,False,2.138e-01,9.032e-01
tqwt_meanValue_dec_2,TQWT,-2.3694110638297875e-22,6.709291666666668e-22,-9.476666666666668e-23,2.474333333333331e-22,5285.0,0.14695262765448966,-1.8500653899079091,0.06711412721868007,-0.27346200776334517,0.27346200776334517,-0.12150930851063829,0.12150930851063829,0.21499684045948683,0.12940980427807028,3.3302428670843045e-21,251,0,False,True,2.150e-01,1.294e-01
tqwt_minValue_dec_24,TQWT,-0.5636036471631206,-0.6367361979166666,-0.42053833333333335,-0.45737833333333333,6745.0,0.1480626203389257,1.1380394431549476,0.25759061162303515,0.16432058988977233,0.16432058988977233,0.12117686170212766,0.12117686170212766,0.2162001757181983,0.38557528701761307,0.44443205972463595,252,0,False,False,2.162e-01,3.856e-01
det_TKEO_mean_4_coef,Other,505.2377239007093,734.2531553645833,16.434066666666666,10.518633333333334,6737.0,0.15256641098312962,-0.46738464051887474,0.6417078678784779,-0.10132002054080667,0.10132002054080667,0.11984707446808511,0.11984707446808511,0.2219147796118249,0.758748925541848,2253.5361674876303,252,0,False,False,2.219e-01,7.587e-01
tqwt_maxValue_dec_32,TQWT,0.10733588421985817,0.15359665677083334,0.06072383333333334,0.07156499999999999,5295.0,0.15256641098312962,-1.637650135037084,0.10569965403307509,-0.3183384477002376,0.3183384477002376,-0.11984707446808511,0.11984707446808511,0.2219147796118249,0.18615021038143434,0.14613561832840596,252,0,False,False,2.219e-01,1.862e-01
det_TKEO_std_3_coef,Other,459.5781688262412,717.098288125,4.322133333333333,2.4885833333333336,6736.0,0.15313663782800258,-0.5310089940047286,0.5971019306064024,-0.1125210690583389,0.1125210690583389,0.1196808510638298,0.1196808510638298,0.22231419236806552,0.7313039931856915,2282.29347066291,252,0,False,False,2.223e-01,7.313e-01
tqwt_meanValue_dec_7,TQWT,3.2101881205673753e-22,-7.230244791666667e-21,-2.35e-22,-1.9008333333333333e-21,6729.0,0.15717370611956116,2.1024167386710855,0.03887867531424233,0.40772987022733537,0.40772987022733537,0.11851728723404255,0.11851728723404255,0.22773531214240847,0.08032077977008305,1.873717242756284e-20,252,0,False,True,2.277e-01,8.032e-02
tqwt_kurtosisValue_dec_32,TQWT,12.726508244680852,10.726867708333334,5.67145,4.3911999999999995,6722.0,0.16129093135961114,1.038454035520931,0.30096221255640754,0.13635149468646515,0.13635149468646515,0.11735372340425532,0.11735372340425532,0.23325150073543766,0.43946326959692905,14.632934465751802,252,0,False,False,2.333e-01,4.395e-01
tqwt_stdValue_dec_22,TQWT,0.1605202693262411,0.17878161458333336,0.14159500000000003,0.16247166666666665,5311.0,0.1618856955305762,-1.1403530176607508,0.2566339390872677,-0.16480079951087148,0.16480079951087148,-0.1171875,0.1171875,0.2336622707082405,0.3852070303265975,0.11065387264867274,252,0,False,False,2.337e-01,3.852e-01
tqwt_minValue_dec_32,TQWT,-0.10731143953900708,-0.1558612640625,-0.0626365,-0.068789,6720.0,0.1624821137634137,1.6468940977036741,0.10381958330506487,0.32358230450169795,0.32358230450169795,0.11702127659574468,0.11702127659574468,0.23407384971281056,0.18413284586181317,0.15092879378741403,252,0,False,False,2.341e-01,1.841e-01
tqwt_entropy_shannon_dec_29,TQWT,-17.683940428723403,6.8299020468750005,1.2071,0.9319216666666668,6710.0,0.16853775938783622,-0.9152280696407007,0.36123041736210487,-0.07747853607456744,0.07747853607456744,0.11535904255319149,0.11535904255319149,0.2423334513568888,0.5039800999189292,315.3178287323248,252,0,False,False,2.423e-01,5.040e-01
b3,Formant / Bandwidth,502.05144658320927,639.3084470644271,325.261368875,357.7320490166667,5323.0,0.1691525187677423,-1.6619017592992653,0.10004564921629323,-0.2745597132389282,0.2745597132389282,-0.11519281914893617,0.11519281914893617,0.2427532330407294,0.17870386748373518,501.5005290256684,252,0,False,False,2.428e-01,1.787e-01
det_entropy_shannon_4_coef,Wavelet,-123584.50281475179,-193110.84335885415,-1579.1799333333333,-831.1400166666665,5325.0,0.17038708120913248,0.5220478280102473,0.6033106437740088,0.11220233957717055,0.11220233957717055,-0.11486037234042554,0.11486037234042554,0.24401741975392077,0.733265246331781,617929.1286675667,252,0,False,False,2.440e-01,7.333e-01
VFER_std,Other,0.001407333865248227,0.00177141046875,0.0009139166666666666,0.0011433166666666667,5326.0,0.1710068885775482,-1.3459398559100677,0.18165386808844372,-0.2183385428614221,0.2183385428614221,-0.1146941489361702,0.1146941489361702,0.24401741975392077,0.294404544832995,0.001668399986654827,252,0,False,False,2.440e-01,2.944e-01
tqwt_TKEO_std_dec_24,TQWT,0.08365446278368795,0.10810382666666667,0.024886666666666668,0.02905916666666667,5326.0,0.1710068885775482,-0.9209449868964429,0.3593192839482697,-0.1413285012625001,0.1413285012625001,-0.1146941489361702,0.1146941489361702,0.24401741975392077,0.5033389411027945,0.17263717215030353,252,0,False,False,2.440e-01,5.033e-01
det_TKEO_mean_3_coef,Other,189.37908486702125,419.70015728645836,2.3375,1.5440550000000002,6704.0,0.1722515663214056,-0.6904289609314992,0.49236475111638434,-0.16046848440809477,0.16046848440809477,0.11436170212765957,0.11436170212765957,0.24532798839715345,0.6395333588558436,1433.108068396863,252,0,False,False,2.453e-01,6.395e-01
det_LT_TKEO_mean_10_coef,Wavelet,0.61903539214539,0.26670731541666665,0.01663527,0.01062813,6700.0,0.17476123334809324,1.7978564729297537,0.07349967006106038,0.1852223098514304,0.1852223098514304,0.11369680851063829,0.11369680851063829,0.24843184778405694,0.13852569394966768,1.9008236715628353,252,0,False,False,2.484e-01,1.385e-01
det_entropy_log_4_coef,Wavelet,32.57647097517731,25.002492760416665,26.807199999999998,21.902749999999997,6698.0,0.17602625636265834,1.3872657807633348,0.16795011952183925,0.19126301597981796,0.19126301597981796,0.11336436170212766,0.11336436170212766,0.24975800902777184,0.27576089493542166,39.57989234125385,252,0,False,False,2.498e-01,2.758e-01
tqwt_minValue_dec_19,TQWT,-0.5265923273049645,-0.582854984375,-0.500245,-0.4819616666666667,6697.0,0.1766613225633029,1.2593260614340909,0.21036149510074087,0.17317068648646658,0.17317068648646658,0.11319813829787234,0.11319813829787234,0.2501870330839996,0.331639086615843,0.324530636933468,252,0,False,False,2.502e-01,3.316e-01
mean_5th_delta,Delta / Delta-delta,0.0003690725709219858,6.140927083333327e-05,0.0001874999999999999,-0.000503175,6696.0,0.17729809465986757,0.7738069247816932,0.4410258160267295,0.12470453118944624,0.12470453118944624,0.11303191489361702,0.11303191489361702,0.25061685560943686,0.5890788874815286,0.0024609748380686773,252,0,False,False,2.506e-01,5.891e-01
det_LT_TKEO_std_10_coef,Wavelet,1.2016092775000002,0.5172209638541667,0.030894933333333333,0.02000159666666667,6692.0,0.179862283193855,1.7664516501150083,0.07862277651621706,0.18103346969097678,0.18103346969097678,0.11236702127659574,0.11236702127659574,0.25376442206712746,0.14634734638662186,3.7771859366025584,252,0,False,False,2.538e-01,1.463e-01
det_entropy_log_5_coef,Wavelet,20.327420886524823,14.361720078125,15.184566666666669,8.684116666666666,6688.0,0.18245392985353404,1.3113219050311544,0.1923811231132421,0.18494093563657754,0.18494093563657754,0.11170212765957446,0.11170212765957446,0.2569388675090966,0.3071562729960893,32.23383670752636,252,0,False,False,2.569e-01,3.072e-01
tqwt_maxValue_dec_24,TQWT,0.5654751950354611,0.6354661510416666,0.425755,0.46106499999999995,5345.0,0.18310614699342775,-1.0886440884887787,0.27870761669627847,-0.15733596127606025,0.15733596127606025,-0.11153590425531915,0.11153590425531915,0.2573753692318835,0.41257505463701066,0.4441276966307492,252,0,False,False,2.574e-01,4.126e-01
det_entropy_shannon_1_coef,Wavelet,-64656.29380170212,-95783.23862119793,2.0704833333333332,3.1033166666666663,5348.0,0.18507316346199276,0.37284749865606504,0.7102323658153141,0.06655511984968307,0.06655511984968307,-0.1110372340425532,0.1110372340425532,0.25917135739928965,0.8067896360923206,466024.1086960616,252,0,False,False,2.592e-01,8.068e-01
tqwt_entropy_shannon_dec_21,TQWT,229.9085860638298,252.53042291666665,176.45455,230.3048,5348.0,0.18507316346199276,-0.9115070847264736,0.36385035095974766,-0.12502628350345868,0.12502628350345868,-0.1110372340425532,0.1110372340425532,0.25917135739928965,0.5048255791913842,180.4860249103344,252,0,False,False,2.592e-01,5.048e-01
det_TKEO_std_6_coef,Other,2043.8902100709222,1997.8381604166666,57.682849999999995,41.28371666666666,6682.0,0.18639316504887593,0.041416057251809975,0.9670374210929864,0.005877899746805856,0.005877899746805856,0.11070478723404255,0.11070478723404255,0.2600513174707879,0.9799839077646992,7803.653123589384,252,0,False,False,2.601e-01,9.800e-01
tqwt_energy_dec_24,TQWT,0.07797207524822694,0.06167831786458333,0.03858233333333333,0.0374625,6682.0,0.18639316504887593,1.4205276315383526,0.15787081538499323,0.1884690926949985,0.1884690926949985,0.11070478723404255,0.11070478723404255,0.2600513174707879,0.2620725235530131,0.08640103879984296,252,0,False,False,2.601e-01,2.621e-01
